time,Step,Reward
1653316140.1807992,197209,17.876510620117188
1653316174.527929,199783,17.855695724487305
1653316179.8830645,200179,17.809720993041992
1653316181.2077732,200278,17.745174407958984
1653316186.4708955,200674,17.727767944335938
1653316189.154232,200872,17.833511352539062
1653316193.219173,201169,17.783594131469727
1653316198.5849116,201565,17.858112335205078
1653316199.9341142,201664,17.89346694946289
1653316205.2741811,202060,17.739473342895508
1653316209.3066792,202357,17.63353157043457
1653316214.6519504,202753,17.59334373474121
1653316224.027748,203446,17.48531150817871
1653316225.3667574,203545,17.527616500854492
1653316226.692675,203644,17.458362579345703
1653316241.4068136,204733,17.091449737548828
1653316242.752761,204832,17.059375762939453
1653316245.4519339,205030,17.026704788208008
1653316250.884533,205426,17.04226303100586
1653316257.5627332,205921,17.059234619140625
1653316264.314271,206416,17.0429744720459
1653316266.9801927,206614,17.16046714782715
1653316268.3576796,206713,17.20247459411621
1653316270.9989562,206911,17.16777992248535
1653316272.3360212,207010,17.146583557128906
1653316273.6552906,207109,17.0819034576416
1653316279.002798,207505,17.089624404907227
